matching_id,request_id,patient_id,caregiver_id,personality_score,specialty_score,region_score,total_score,grade,status,ai_comment,contract_start_date,contract_end_date,created_at
656,108,108,768,82.6,50.0,75.0,69.6,B,recommended,기본적인 케어 역량을 갖추고 있습니다.,,,2025-02-26
657,108,108,285,72.3,25.0,75.0,53.0,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-08-10
658,109,109,275,67.4,0.0,20.0,24.9,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-06-04
659,109,109,331,72.8,0.0,20.0,34.4,C,active,추가 교육이나 지원이 필요할 수 있습니다.,2025-10-04,,2025-10-07
660,109,109,849,75.0,50.0,20.0,52.5,C,selected,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-11-18
661,109,109,291,86.6,25.0,20.0,41.6,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-04-15
662,109,109,346,68.5,50.0,20.0,48.5,C,cancelled,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-08-15
663,109,109,561,71.0,25.0,20.0,44.8,C,selected,추가 교육이나 지원이 필요할 수 있습니다.,,,2024-12-29
664,109,109,592,79.1,50.0,20.0,50.7,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-10-10
665,110,110,257,82.3,33.3,75.0,57.6,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-01-10
666,110,110,85,76.9,33.3,50.0,50.8,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2024-11-05
667,110,110,381,83.8,0.0,75.0,45.4,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-10-11
668,110,110,681,84.0,33.3,75.0,63.5,B,recommended,기본적인 케어 역량을 갖추고 있습니다.,,,2025-08-09
669,110,110,926,81.1,33.3,75.0,60.2,B,recommended,기본적인 케어 역량을 갖추고 있습니다.,,,2025-01-27
670,110,110,665,70.9,33.3,75.0,54.2,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-04-13
671,111,111,9,75.3,33.3,50.0,48.4,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2024-12-06
672,111,111,713,71.6,33.3,50.0,47.2,C,completed,다른 후보도 함께 검토해 보시기 바랍니다.,2025-09-22,2025-12-19,2025-10-12
673,111,111,352,77.8,33.3,50.0,49.1,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-06-26
674,111,111,837,70.6,33.3,75.0,53.2,C,selected,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-01-02
675,112,112,71,83.6,66.7,75.0,76.2,B+,active,성격 궁합이 양호하며 적응이 빠를 것으로 예상됩니다.,2025-03-17,,2024-11-22
676,112,112,544,76.8,33.3,50.0,49.9,C,cancelled,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-09-10
677,112,112,577,77.2,33.3,75.0,63.3,B,recommended,적응 기간이 다소 필요할 수 있습니다.,,,2024-12-10
678,112,112,9,79.7,33.3,75.0,59.4,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-10-13
679,112,112,625,75.7,0.0,75.0,49.2,C,cancelled,추가 교육이나 지원이 필요할 수 있습니다.,,,2024-11-06
680,113,113,604,88.8,75.0,75.0,84.5,A,completed,전문분야 일치도가 높고 케어 경험이 풍부합니다.,2025-05-20,2025-07-24,2025-07-08
681,113,113,748,80.0,25.0,75.0,57.3,C,completed,일부 조건 불일치가 있어 확인이 필요합니다.,2024-12-25,2025-04-06,2025-11-13
682,113,113,394,85.0,25.0,75.0,62.3,B,recommended,기본적인 케어 역량을 갖추고 있습니다.,,,2025-03-06
683,113,113,360,81.5,50.0,75.0,68.4,B,recommended,기본적인 케어 역량을 갖추고 있습니다.,,,2024-11-09
684,114,114,303,85.5,50.0,75.0,66.1,B,completed,기본적인 케어 역량을 갖추고 있습니다.,2025-04-14,2025-06-11,2025-03-16
685,114,114,662,86.9,25.0,75.0,59.5,C,cancelled,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-05-26
686,114,114,56,66.4,25.0,75.0,56.3,C,selected,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-05-12
687,114,114,803,71.7,25.0,75.0,57.5,C,selected,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-04-25
688,114,114,920,79.1,25.0,75.0,55.1,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-08-30
689,114,114,813,75.5,25.0,75.0,57.8,C,completed,일부 조건 불일치가 있어 확인이 필요합니다.,2025-09-21,2025-10-25,2025-10-23
690,114,114,978,80.0,50.0,75.0,62.1,B,recommended,기본적인 케어 역량을 갖추고 있습니다.,,,2025-05-07
691,115,115,294,86.4,25.0,75.0,58.0,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-02-25
692,115,115,644,82.4,25.0,75.0,58.0,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-07-07
693,115,115,730,86.2,25.0,50.0,48.5,C,selected,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-03-10
694,115,115,514,78.2,25.0,50.0,54.1,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-02-25
695,115,115,786,83.8,50.0,75.0,66.4,B,recommended,적응 기간이 다소 필요할 수 있습니다.,,,2025-01-06
696,115,115,426,92.4,50.0,50.0,67.5,B,active,적응 기간이 다소 필요할 수 있습니다.,2024-11-30,,2025-01-01
697,115,115,434,85.2,0.0,75.0,44.2,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-04-17
698,115,115,719,74.7,25.0,75.0,57.2,C,selected,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-10-28
699,116,116,89,75.8,50.0,75.0,66.4,B,recommended,기본적인 케어 역량을 갖추고 있습니다.,,,2025-06-21
700,116,116,947,80.9,25.0,75.0,58.7,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2024-11-12
701,116,116,445,84.7,50.0,50.0,58.9,C,selected,추가 교육이나 지원이 필요할 수 있습니다.,,,2024-11-29
702,116,116,119,71.6,0.0,75.0,40.2,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-09-04
703,116,116,465,75.8,0.0,75.0,45.3,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-03-04
704,117,117,802,87.2,33.3,75.0,65.4,B,recommended,일부 조건에서 조율이 필요할 수 있습니다.,,,2024-11-16
705,117,117,843,79.4,66.7,50.0,70.8,B+,recommended,주요 질환에 대한 케어 경험이 있습니다.,,,2025-06-08
706,117,117,739,75.1,33.3,75.0,61.4,B,cancelled,일부 조건에서 조율이 필요할 수 있습니다.,,,2025-03-03
707,117,117,266,69.5,33.3,75.0,52.0,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-02-04
708,117,117,171,87.2,33.3,50.0,57.6,C,completed,일부 조건 불일치가 있어 확인이 필요합니다.,2025-02-16,2025-07-12,2025-05-26
709,117,117,381,77.5,0.0,75.0,42.5,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-07-19
710,117,117,130,84.0,0.0,75.0,50.9,C,active,일부 조건 불일치가 있어 확인이 필요합니다.,2025-01-08,,2024-11-21
711,117,117,768,81.9,33.3,75.0,56.9,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2025-02-10,2025-03-12,2025-11-20
712,118,118,393,78.0,25.0,75.0,59.6,C,selected,일부 조건 불일치가 있어 확인이 필요합니다.,,,2024-11-26
713,118,118,943,84.8,75.0,75.0,80.9,A,active,전문분야 일치도가 높고 케어 경험이 풍부합니다.,2025-03-28,,2025-06-15
714,118,118,154,76.8,25.0,75.0,53.1,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-06-16
715,118,118,184,75.7,25.0,75.0,53.0,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-02-07
716,118,118,954,87.9,75.0,75.0,78.2,B+,completed,주요 질환에 대한 케어 경험이 있습니다.,2025-02-13,2025-03-28,2025-08-04
717,118,118,984,87.7,25.0,75.0,64.0,B,completed,일부 조건에서 조율이 필요할 수 있습니다.,2025-09-23,2026-02-19,2024-10-26
718,119,119,567,81.4,75.0,50.0,68.0,B,cancelled,적응 기간이 다소 필요할 수 있습니다.,,,2025-06-24
719,119,119,468,91.5,50.0,75.0,73.2,B+,recommended,주요 질환에 대한 케어 경험이 있습니다.,,,2025-04-03
720,119,119,9,85.6,50.0,50.0,61.1,B,completed,적응 기간이 다소 필요할 수 있습니다.,2025-02-18,2025-05-09,2025-02-20
721,119,119,378,85.0,25.0,50.0,48.8,C,cancelled,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-11-14
722,120,120,555,89.7,25.0,50.0,57.7,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-11-26
723,120,120,355,83.9,25.0,75.0,60.7,B,recommended,일부 조건에서 조율이 필요할 수 있습니다.,,,2024-11-14
724,120,120,652,88.6,0.0,75.0,52.0,C,completed,일부 조건 불일치가 있어 확인이 필요합니다.,2025-09-05,2025-11-26,2025-07-28
725,120,120,860,76.3,75.0,75.0,80.2,A,completed,전문분야 일치도가 높고 케어 경험이 풍부합니다.,2025-08-17,2025-11-26,2025-11-04
726,120,120,711,88.5,25.0,75.0,58.9,C,completed,일부 조건 불일치가 있어 확인이 필요합니다.,2025-04-21,2025-09-15,2025-10-14
727,121,121,653,72.2,0.0,50.0,38.5,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2024-12-22
728,121,121,840,79.2,0.0,75.0,51.1,C,completed,다른 후보도 함께 검토해 보시기 바랍니다.,2025-06-29,2025-10-11,2025-06-18
729,121,121,404,75.5,25.0,75.0,57.2,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-06-12
730,121,121,77,78.1,25.0,75.0,54.3,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-07-30
731,121,121,607,89.0,0.0,75.0,45.7,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-09-18
732,122,122,112,78.3,33.3,75.0,55.7,C,completed,다른 후보도 함께 검토해 보시기 바랍니다.,2025-04-28,2025-07-20,2025-06-22
733,122,122,160,82.6,33.3,75.0,56.9,C,active,일부 조건 불일치가 있어 확인이 필요합니다.,2025-05-26,,2024-12-05
734,122,122,109,80.6,33.3,75.0,61.3,B,active,일부 조건에서 조율이 필요할 수 있습니다.,2025-07-10,,2025-09-12
735,122,122,169,80.1,33.3,100.0,62.3,B,selected,기본적인 케어 역량을 갖추고 있습니다.,,,2025-05-28
736,122,122,461,79.6,66.7,75.0,72.2,B+,completed,성격 궁합이 양호하며 적응이 빠를 것으로 예상됩니다.,2025-10-03,2026-01-17,2025-08-29
737,122,122,478,69.1,33.3,75.0,59.8,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2024-11-08
738,122,122,322,73.0,33.3,75.0,58.1,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2025-09-10,2026-02-05,2025-09-16
739,122,122,417,79.2,66.7,75.0,76.4,B+,active,주요 질환에 대한 케어 경험이 있습니다.,2025-07-07,,2025-08-17
740,123,123,382,73.5,25.0,50.0,49.1,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-11-15
741,123,123,703,78.4,0.0,50.0,44.9,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2024-12-31
742,123,123,646,81.6,0.0,50.0,40.5,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-10-10
743,123,123,961,76.6,25.0,50.0,53.4,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2025-05-12,2025-07-12,2025-04-04
744,123,123,661,76.5,50.0,50.0,58.6,C,selected,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-05-08
745,123,123,87,83.8,0.0,50.0,41.8,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2024-12-12
746,123,123,597,80.9,25.0,50.0,50.1,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2025-04-30,2025-07-23,2025-07-09
747,124,124,629,96.5,66.7,75.0,80.7,A,selected,성격 궁합이 좋아 원활한 소통이 기대됩니다.,,,2025-04-30
748,124,124,635,90.4,33.3,75.0,67.5,B,active,기본적인 케어 역량을 갖추고 있습니다.,2025-02-25,,2025-10-13
749,124,124,632,92.2,33.3,75.0,62.1,B,completed,기본적인 케어 역량을 갖추고 있습니다.,2025-08-19,2026-01-03,2025-01-01
750,124,124,252,91.4,66.7,75.0,74.9,B+,completed,성격 궁합이 양호하며 적응이 빠를 것으로 예상됩니다.,2025-01-23,2025-02-26,2024-11-26
751,125,125,353,73.5,0.0,50.0,35.0,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-01-25
752,125,125,935,82.1,50.0,75.0,64.7,B,completed,일부 조건에서 조율이 필요할 수 있습니다.,2025-06-07,2025-07-21,2025-02-28
753,125,125,580,90.3,50.0,75.0,75.4,B+,completed,주요 질환에 대한 케어 경험이 있습니다.,2025-08-08,2025-10-02,2024-12-25
754,125,125,515,75.7,50.0,75.0,68.4,B,recommended,적응 기간이 다소 필요할 수 있습니다.,,,2025-10-29
755,125,125,330,80.8,50.0,50.0,63.4,B,recommended,기본적인 케어 역량을 갖추고 있습니다.,,,2025-02-05
756,125,125,398,80.7,50.0,75.0,70.5,B+,completed,주요 질환에 대한 케어 경험이 있습니다.,2025-04-13,2025-08-11,2025-08-28
757,125,125,277,85.5,50.0,50.0,65.5,B,completed,적응 기간이 다소 필요할 수 있습니다.,2025-04-28,2025-06-04,2024-12-03
758,126,126,146,77.6,0.0,75.0,45.8,C,selected,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-08-29
759,126,126,577,68.8,50.0,75.0,62.7,B,completed,기본적인 케어 역량을 갖추고 있습니다.,2025-09-12,2025-10-26,2025-01-22
760,126,126,972,79.3,25.0,75.0,56.3,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2025-05-12,2025-08-01,2025-06-05
761,126,126,193,78.5,50.0,75.0,61.8,B,recommended,기본적인 케어 역량을 갖추고 있습니다.,,,2025-01-30
762,126,126,857,71.8,25.0,75.0,55.9,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2024-10-26
763,126,126,830,77.7,50.0,75.0,62.1,B,recommended,적응 기간이 다소 필요할 수 있습니다.,,,2025-05-24
764,126,126,903,83.0,50.0,75.0,72.4,B+,completed,전반적으로 좋은 매칭입니다.,2025-04-20,2025-08-29,2025-10-06
765,126,126,994,82.8,75.0,75.0,74.1,B+,recommended,주요 질환에 대한 케어 경험이 있습니다.,,,2024-11-17
766,127,127,811,57.4,50.0,20.0,47.2,C,selected,일부 조건 불일치가 있어 확인이 필요합니다.,,,2024-12-06
767,127,127,655,68.3,25.0,20.0,42.8,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2024-12-18,2025-04-18,2024-12-21
768,127,127,984,77.1,25.0,20.0,40.8,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2025-05-31,2025-08-01,2024-11-18
769,127,127,499,75.8,50.0,20.0,56.0,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2024-10-28
770,127,127,665,65.8,50.0,20.0,52.7,C,completed,일부 조건 불일치가 있어 확인이 필요합니다.,2025-10-12,2025-12-27,2025-06-17
771,127,127,325,81.9,25.0,20.0,40.9,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-10-04
772,127,127,179,67.8,0.0,20.0,33.1,C,completed,일부 조건 불일치가 있어 확인이 필요합니다.,2025-08-17,2025-12-09,2025-10-18
773,128,128,652,79.0,0.0,75.0,48.5,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2024-11-18
774,128,128,907,78.8,33.3,50.0,57.3,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-11-21
775,128,128,987,85.8,33.3,75.0,59.8,C,completed,다른 후보도 함께 검토해 보시기 바랍니다.,2025-06-23,2025-08-09,2025-07-18
776,128,128,91,78.7,0.0,75.0,41.3,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-04-16
777,128,128,842,79.2,33.3,50.0,55.9,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-04-29
778,129,129,903,80.8,0.0,50.0,40.6,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2025-01-06,2025-04-03,2025-04-09
779,129,129,388,70.9,66.7,50.0,61.9,B,completed,기본적인 케어 역량을 갖추고 있습니다.,2025-05-18,2025-08-22,2025-10-20
780,129,129,360,68.5,33.3,50.0,46.4,C,active,일부 조건 불일치가 있어 확인이 필요합니다.,2025-09-20,,2025-10-10
781,129,129,560,82.4,0.0,50.0,39.7,C,active,다른 후보도 함께 검토해 보시기 바랍니다.,2024-12-18,,2024-12-01
782,129,129,385,85.5,33.3,50.0,51.1,C,selected,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-09-03
783,129,129,104,76.7,0.0,75.0,46.7,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-09-07
784,129,129,849,75.7,0.0,75.0,40.8,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-08-13
785,130,130,420,84.5,33.3,20.0,50.2,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2024-12-23
786,130,130,714,78.5,0.0,20.0,30.3,C,cancelled,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-10-08
787,130,130,568,81.9,0.0,20.0,29.2,C,selected,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-02-18
788,130,130,740,87.7,66.7,20.0,65.8,B,selected,기본적인 케어 역량을 갖추고 있습니다.,,,2025-10-30
789,130,130,948,79.6,100.0,20.0,71.5,B+,selected,성격 궁합이 양호하며 적응이 빠를 것으로 예상됩니다.,,,2025-10-13
790,131,131,844,74.0,0.0,75.0,40.6,C,cancelled,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-08-31
791,131,131,678,71.2,0.0,75.0,45.1,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-03-29
792,131,131,641,78.3,66.7,75.0,76.2,B+,completed,성격 궁합이 양호하며 적응이 빠를 것으로 예상됩니다.,2025-05-24,2025-10-02,2025-03-21
793,131,131,615,82.2,33.3,75.0,56.8,C,selected,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-05-12
794,131,131,492,88.8,33.3,50.0,53.8,C,selected,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-05-21
795,131,131,205,80.5,33.3,75.0,57.1,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-07-15
796,132,132,477,83.3,0.0,75.0,44.4,C,completed,일부 조건 불일치가 있어 확인이 필요합니다.,2025-09-09,2025-10-30,2025-06-03
797,132,132,270,79.6,25.0,75.0,61.3,B,completed,적응 기간이 다소 필요할 수 있습니다.,2024-12-31,2025-03-29,2025-10-26
798,132,132,232,84.1,50.0,75.0,67.4,B,active,적응 기간이 다소 필요할 수 있습니다.,2025-01-27,,2025-03-28
799,132,132,858,71.0,25.0,75.0,54.3,C,active,다른 후보도 함께 검토해 보시기 바랍니다.,2025-06-30,,2025-06-26
800,132,132,276,73.4,25.0,50.0,44.0,C,cancelled,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-11-09
801,132,132,578,73.6,25.0,75.0,54.5,C,completed,일부 조건 불일치가 있어 확인이 필요합니다.,2025-02-06,2025-08-01,2025-01-13
802,132,132,64,76.2,50.0,75.0,62.1,B,recommended,기본적인 케어 역량을 갖추고 있습니다.,,,2025-08-10
803,133,133,130,82.5,0.0,75.0,47.0,C,selected,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-09-12
804,133,133,44,73.2,75.0,50.0,71.5,B+,active,성격 궁합이 양호하며 적응이 빠를 것으로 예상됩니다.,2025-06-18,,2024-11-19
805,133,133,434,72.8,0.0,75.0,48.4,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-10-13
806,133,133,81,74.4,25.0,75.0,53.7,C,completed,다른 후보도 함께 검토해 보시기 바랍니다.,2025-04-08,2025-09-26,2025-07-08
807,133,133,700,84.5,0.0,75.0,51.2,C,cancelled,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-01-30
808,134,134,801,77.1,25.0,20.0,42.8,C,cancelled,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-10-03
